wavelength,effArea,sampling
1299.0,27435.0,74.12234999999998
1300.0,27434.0,74.2045
1301.0,27432.0,74.28665
1302.0,27432.0,74.3688
1303.0,27439.0,74.45094999999999
1304.0,27445.0,74.53309999999999
1305.0,27446.0,74.61524999999999
1306.0,27445.0,74.69739999999999
1307.0,27444.0,74.77954999999999
1308.0,27444.0,74.86169999999998
1309.0,27443.0,74.94384999999998
1310.0,27445.0,75.02599999999998
1311.0,27452.0,75.10475
1312.0,27458.999999999996,75.18349999999998
1313.0,27461.000000000004,75.26225
1314.0,27460.0,75.341
1315.0,27461.000000000004,75.41974999999998
1316.0,27462.0,75.49849999999999
1317.0,27461.000000000004,75.57724999999999
1318.0,27463.000000000004,75.65599999999999
1319.0,27471.0,75.73474999999999
1320.0,27479.0,75.81349999999999
1321.0,27482.000000000004,75.89224999999999
1322.0,27482.000000000004,75.97099999999999
1323.0,27483.0,76.04974999999999
1324.0,27485.0,76.12849999999999
1325.0,27485.0,76.20724999999999
1326.0,27488.0,76.28599999999999
1327.0,27496.000000000004,76.36474999999999
1328.0,27505.0,76.44349999999999
1329.0,27509.0,76.52224999999999
1330.0,27509.0,76.60099999999998
1331.0,27509.0,76.67609999999999
1332.0,27513.0,76.75119999999998
1333.0,27522.000000000007,76.82629999999999
1334.0,27531.0,76.90139999999998
1335.0,27534.0,76.97649999999999
1336.0,27535.0,77.0516
1337.0,27538.0,77.12669999999999
1338.0,27540.0,77.20179999999999
1339.0,27541.000000000004,77.27689999999998
1340.0,27545.0,77.35199999999999
1341.0,27555.000000000004,77.42709999999998
1342.0,27564.000000000004,77.50219999999999
1343.0,27569.0,77.57729999999998
1344.0,27570.0,77.65239999999999
1345.0,27571.0,77.72749999999999
1346.0,27575.0,77.80259999999998
1347.0,27585.000000000004,77.87769999999999
1348.0,27595.0,77.95279999999998
1349.0,27599.999999999996,78.02789999999999
1350.0,27601.0,78.10299999999998
1351.0,27604.000000000004,78.17445
1352.0,27608.0,78.24589999999998
1353.0,27612.0,78.31734999999999
1354.0,27616.0,78.38879999999999
1355.0,27620.0,78.46024999999999
1356.0,27623.000000000004,78.53169999999999
1357.0,27626.0,78.60314999999999
1358.0,27632.0,78.67459999999998
1359.0,27643.000000000004,78.74604999999998
1360.0,27654.0,78.8175
1361.0,27660.0,78.88894999999998
1362.0,27663.000000000004,78.96039999999999
1363.0,27667.0,79.03184999999998
1364.0,27671.0,79.10329999999999
1365.0,27676.0,79.17474999999999
1366.0,27679.999999999996,79.24619999999999
1367.0,27683.0,79.31764999999999
1368.0,27689.0,79.38909999999998
1369.0,27701.0,79.46054999999998
1370.0,27713.0,79.53199999999998
1371.0,27717.0,79.59974999999999
1372.0,27722.000000000004,79.66749999999998
1373.0,27733.000000000004,79.73524999999998
1374.0,27745.000000000004,79.80299999999998
1375.0,27751.0,79.87074999999999
1376.0,27754.0,79.93849999999999
1377.0,27758.0,80.00624999999998
1378.0,27761.999999999996,80.07399999999998
1379.0,27765.0,80.14174999999999
1380.0,27771.000000000004,80.20949999999998
1381.0,27782.000000000004,80.27724999999998
1382.0,27793.0,80.34499999999998
1383.0,27797.0,80.41274999999997
1384.0,27801.000000000004,80.48049999999998
1385.0,27811.000000000004,80.54824999999998
1386.0,27822.0,80.61599999999997
1387.0,27828.0,80.68374999999997
1388.0,27829.0,80.75149999999998
1389.0,27832.0,80.81924999999998
1390.0,27836.0,80.88699999999997
1391.0,27839.0,80.95094999999998
1392.0,27841.999999999996,81.01489999999998
1393.0,27845.0,81.07884999999997
1394.0,27847.0,81.14279999999998
1395.0,27850.0,81.20674999999997
1396.0,27852.0,81.27069999999998
1397.0,27854.0,81.33464999999998
1398.0,27856.0,81.39859999999997
1399.0,27858.0,81.46254999999998
1400.0,27860.0,81.52649999999998
1401.0,27860.0,81.59044999999998
1402.0,27860.999999999996,81.65439999999998
1403.0,27862.0,81.71834999999999
1404.0,27860.999999999996,81.78229999999998
1405.0,27853.0,81.84624999999998
1406.0,27846.000000000004,81.91019999999999
1407.0,27844.000000000004,81.97414999999998
1408.0,27845.0,82.03809999999997
1409.0,27844.000000000004,82.10204999999999
1410.0,27843.0,82.16599999999998
1411.0,27841.999999999996,82.22614999999998
1412.0,27841.0,82.28629999999997
1413.0,27839.999999999996,82.34644999999999
1414.0,27838.0,82.40659999999998
1415.0,27835.0,82.46674999999998
1416.0,27835.0,82.52689999999998
1417.0,27839.999999999996,82.58704999999998
1418.0,27845.0,82.64719999999998
1419.0,27843.0,82.70734999999999
1420.0,27841.0,82.76749999999998
1421.0,27845.0,82.82764999999998
1422.0,27851.0,82.88779999999997
1423.0,27857.0,82.94794999999999
1424.0,27860.999999999996,83.00809999999998
1425.0,27865.000000000004,83.06824999999998
1426.0,27870.0,83.12839999999998
1427.0,27877.0,83.18854999999998
1428.0,27879.999999999996,83.24869999999999
1429.0,27877.0,83.30884999999999
1430.0,27875.0,83.36899999999999
1431.0,27878.0,83.42534999999998
1432.0,27884.000000000004,83.48169999999998
1433.0,27890.0,83.53804999999998
1434.0,27893.0,83.59439999999998
1435.0,27892.0,83.65074999999999
1436.0,27888.0,83.7071
1437.0,27884.000000000004,83.76344999999999
1438.0,27883.0,83.81979999999999
1439.0,27888.0,83.87614999999998
1440.0,27893.0,83.93249999999999
1441.0,27892.0,83.98884999999999
1442.0,27888.0,84.04519999999998
1443.0,27886.000000000004,84.10154999999997
1444.0,27884.000000000004,84.15789999999998
1445.0,27879.999999999996,84.21424999999998
1446.0,27879.999999999996,84.27059999999999
1447.0,27885.0,84.32695
1448.0,27890.0,84.38329999999999
1449.0,27890.0,84.43964999999999
1450.0,27887.0,84.49599999999998
1451.0,27884.000000000004,84.54854999999999
1452.0,27885.0,84.60109999999999
1453.0,27891.0,84.65364999999998
1454.0,27898.0,84.70619999999998
1455.0,27899.0,84.75874999999999
1456.0,27896.0,84.81129999999999
1457.0,27894.0,84.86384999999999
1458.0,27895.0,84.91639999999998
1459.0,27900.999999999996,84.96894999999999
1460.0,27908.0,85.02149999999999
1461.0,27909.0,85.07404999999999
1462.0,27907.0,85.12659999999998
1463.0,27905.000000000004,85.17914999999999
1464.0,27906.0,85.23169999999999
1465.0,27913.0,85.28424999999999
1466.0,27919.999999999996,85.33679999999998
1467.0,27921.0,85.38935
1468.0,27919.0,85.44189999999999
1469.0,27919.0,85.49444999999999
1470.0,27919.0,85.54699999999998
1471.0,27918.0,85.5957
1472.0,27919.0,85.64439999999999
1473.0,27926.000000000004,85.69309999999999
1474.0,27933.0,85.74179999999998
1475.0,27935.0,85.7905
1476.0,27934.0,85.83919999999999
1477.0,27934.0,85.8879
1478.0,27934.0,85.93659999999998
1479.0,27933.0,85.98529999999998
1480.0,27935.0,86.03399999999999
1481.0,27942.0,86.08269999999999
1482.0,27950.0,86.1314
1483.0,27952.0,86.18009999999998
1484.0,27951.0,86.22879999999999
1485.0,27951.0,86.27749999999999
1486.0,27952.0,86.3262
1487.0,27953.0,86.3749
1488.0,27953.0,86.42359999999998
1489.0,27952.0,86.47229999999999
1490.0,27954.0,86.52099999999999
1491.0,27961.999999999996,86.56599999999999
1492.0,27970.0,86.61099999999999
1493.0,27973.0,86.65599999999999
1494.0,27972.0,86.701
1495.0,27973.0,86.746
1496.0,27974.0,86.79099999999998
1497.0,27975.0,86.83599999999998
1498.0,27976.0,86.88099999999999
1499.0,27977.0,86.92599999999999
1500.0,27978.0,86.97099999999999
1501.0,27979.0,87.01599999999999
1502.0,27980.0,87.06099999999999
1503.0,27982.0,87.106
1504.0,27982.0,87.151
1505.0,27982.0,87.19599999999998
1506.0,27985.000000000004,87.24099999999999
1507.0,27993.0,87.28599999999999
1508.0,28001.0,87.33099999999999
1509.0,28003.999999999996,87.37599999999999
1510.0,28003.999999999996,87.42099999999999
1511.0,28005.0,87.46229999999998
1512.0,28007.0,87.50359999999999
1513.0,28007.0,87.54489999999998
1514.0,28010.0,87.58619999999999
1515.0,28018.000000000004,87.62749999999998
1516.0,28027.000000000004,87.66879999999999
1517.0,28030.0,87.71009999999998
1518.0,28031.0,87.75139999999999
1519.0,28032.0,87.79269999999998
1520.0,28034.0,87.83399999999999
1521.0,28034.0,87.87529999999998
1522.0,28037.000000000004,87.91659999999999
1523.0,28046.000000000007,87.95789999999998
1524.0,28055.0,87.99919999999999
1525.0,28059.0,88.04049999999998
1526.0,28059.0,88.08179999999999
1527.0,28060.999999999996,88.12309999999998
1528.0,28062.999999999996,88.16439999999999
1529.0,28064.0,88.20569999999998
1530.0,28067.000000000007,88.24699999999999
1531.0,28076.000000000004,88.28464999999998
1532.0,28086.000000000004,88.32229999999997
1533.0,28089.0,88.35994999999998
1534.0,28090.0,88.39759999999998
1535.0,28092.0,88.43524999999998
1536.0,28094.0,88.4729
1537.0,28095.0,88.51055
1538.0,28098.000000000004,88.54819999999998
1539.0,28108.000000000004,88.58584999999998
1540.0,28117.0,88.62349999999998
1541.0,28121.0,88.66114999999999
1542.0,28121.999999999996,88.69879999999999
1543.0,28121.999999999996,88.73644999999998
1544.0,28126.000000000007,88.77409999999999
1545.0,28136.000000000004,88.81174999999999
1546.0,28144.999999999996,88.84939999999999
1547.0,28149.0,88.88704999999999
1548.0,28150.0,88.92469999999997
1549.0,28152.0,88.96234999999999
1550.0,28155.0,88.99999999999999
1551.0,28157.0,89.03405
1552.0,28158.0,89.06809999999999
1553.0,28158.0,89.10215
1554.0,28161.0,89.13619999999999
1555.0,28169.000000000004,89.17025
1556.0,28178.0,89.20429999999998
1557.0,28181.0,89.23834999999998
1558.0,28181.0,89.27239999999998
1559.0,28182.0,89.30644999999998
1560.0,28184.0,89.34049999999998
1561.0,28186.0,89.37454999999999
1562.0,28187.000000000004,89.40859999999999
1563.0,28189.000000000004,89.44264999999999
1564.0,28190.0,89.4767
1565.0,28193.0,89.51074999999997
1566.0,28194.0,89.54479999999998
1567.0,28194.0,89.57884999999997
1568.0,28197.000000000004,89.61289999999998
1569.0,28206.000000000007,89.64694999999998
1570.0,28215.0,89.68099999999998
1571.0,28219.0,89.71159999999998
1572.0,28219.0,89.74219999999997
1573.0,28221.0,89.77279999999999
1574.0,28222.999999999996,89.80339999999998
1575.0,28226.0,89.83399999999997
1576.0,28228.0,89.86459999999998
1577.0,28230.0,89.89519999999997
1578.0,28232.0,89.92579999999998
1579.0,28235.0,89.95639999999999
1580.0,28237.0,89.98699999999998
1581.0,28240.0,90.01759999999997
1582.0,28243.0,90.04819999999997
1583.0,28243.999999999996,90.07879999999999
1584.0,28248.000000000004,90.10939999999998
1585.0,28258.000000000004,90.13999999999997
1586.0,28269.000000000004,90.17059999999998
1587.0,28274.0,90.20119999999997
1588.0,28275.0,90.23179999999998
1589.0,28277.0,90.26239999999999
1590.0,28282.0,90.29299999999998
1591.0,28293.000000000004,90.32019999999997
1592.0,28304.0,90.34739999999998
1593.0,28309.000000000004,90.37459999999997
1594.0,28311.0,90.40179999999998
1595.0,28314.0,90.42899999999997
1596.0,28320.0,90.45619999999998
1597.0,28331.000000000004,90.48339999999997
1598.0,28343.0,90.51059999999998
1599.0,28349.000000000004,90.53779999999998
1600.0,28352.0,90.56499999999998
1601.0,28358.0,90.59219999999998
1602.0,28363.999999999996,90.61939999999998
1603.0,28369.0,90.64659999999998
1604.0,28376.0,90.67379999999999
1605.0,28390.000000000004,90.70099999999998
1606.0,28403.999999999996,90.72819999999999
1607.0,28412.0,90.75539999999998
1608.0,28418.0,90.78259999999999
1609.0,28424.0,90.80979999999998
1610.0,28432.0,90.83699999999999
1611.0,28439.0,90.86089999999999
1612.0,28445.999999999996,90.88479999999998
1613.0,28454.0,90.9087
1614.0,28461.0,90.9326
1615.0,28469.000000000004,90.95649999999999
1616.0,28477.0,90.98039999999999
1617.0,28485.0,91.0043
1618.0,28492.0,91.0282
1619.0,28499.000000000004,91.0521
1620.0,28508.0,91.076
1621.0,28523.000000000004,91.09989999999998
1622.0,28539.0,91.12379999999999
1623.0,28548.0,91.14769999999999
1624.0,28555.0,91.17159999999998
1625.0,28563.0,91.19549999999998
1626.0,28571.0,91.2194
1627.0,28578.000000000004,91.24329999999999
1628.0,28587.0,91.26719999999999
1629.0,28603.000000000004,91.29109999999999
1630.0,28618.000000000004,91.315
1631.0,28626.999999999996,91.33569999999999
1632.0,28634.0,91.3564
1633.0,28641.000000000004,91.37709999999998
1634.0,28650.000000000004,91.39779999999999
1635.0,28658.0,91.4185
1636.0,28665.0,91.4392
1637.0,28673.0,91.45989999999999
1638.0,28680.0,91.4806
1639.0,28687.999999999996,91.50129999999999
1640.0,28695.0,91.52199999999999
1641.0,28703.0,91.54269999999998
1642.0,28710.0,91.56339999999999
1643.0,28717.0,91.58409999999998
1644.0,28724.0,91.60479999999998
1645.0,28731.0,91.6255
1646.0,28737.0,91.6462
1647.0,28744.0,91.6669
1648.0,28750.0,91.68759999999999
1649.0,28757.0,91.7083
1650.0,28762.0,91.72899999999998
1651.0,28766.0,91.74659999999997
1652.0,28772.000000000007,91.76419999999999
1653.0,28784.000000000004,91.78179999999999
1654.0,28796.0,91.79939999999999
1655.0,28802.0,91.81699999999998
1656.0,28805.0,91.83459999999998
1657.0,28809.0,91.8522
1658.0,28813.0,91.86979999999998
1659.0,28816.0,91.88739999999997
1660.0,28821.000000000004,91.90499999999999
1661.0,28832.000000000004,91.92259999999999
1662.0,28843.0,91.94019999999999
1663.0,28847.999999999996,91.95779999999998
1664.0,28849.999999999996,91.97539999999998
1665.0,28853.0,91.993
1666.0,28856.0,92.01059999999998
1667.0,28858.0,92.02819999999997
1668.0,28863.000000000004,92.04579999999999
1669.0,28873.000000000007,92.06339999999999
1670.0,28883.0,92.08099999999999
1671.0,28887.999999999996,92.09564999999998
1672.0,28889.0,92.11029999999998
1673.0,28891.0,92.12494999999998
1674.0,28895.0,92.13959999999999
1675.0,28897.0,92.15424999999998
1676.0,28900.0,92.16889999999998
1677.0,28903.0,92.18354999999997
1678.0,28905.0,92.19819999999999
1679.0,28906.0,92.21284999999999
1680.0,28909.0,92.22749999999998
1681.0,28919.000000000004,92.24214999999998
1682.0,28929.0,92.25679999999997
1683.0,28933.0,92.27144999999999
1684.0,28933.0,92.28609999999998
1685.0,28935.0,92.30074999999998
1686.0,28938.0,92.31539999999997
1687.0,28940.0,92.33004999999997
1688.0,28942.0,92.34469999999999
1689.0,28944.0,92.35934999999998
1690.0,28946.0,92.37399999999998
1691.0,28948.0,92.38574999999997
1692.0,28950.999999999996,92.39749999999998
1693.0,28953.000000000004,92.40924999999997
1694.0,28955.000000000004,92.42099999999998
1695.0,28956.0,92.43274999999997
1696.0,28959.000000000004,92.44449999999998
1697.0,28969.000000000004,92.45624999999997
1698.0,28978.0,92.46799999999998
1699.0,28982.0,92.47974999999997
1700.0,28983.0,92.49149999999999
1701.0,28987.0,92.50324999999998
1702.0,28990.0,92.51499999999999
1703.0,28993.000000000004,92.52674999999998
1704.0,28998.000000000004,92.53849999999998
1705.0,29010.0,92.55024999999998
1706.0,29021.0,92.56199999999998
1707.0,29027.0,92.57374999999998
1708.0,29028.999999999996,92.58549999999998
1709.0,29033.000000000004,92.59724999999997
1710.0,29037.0,92.60899999999998
1711.0,29042.0,92.61799999999998
1712.0,29045.0,92.62699999999997
1713.0,29049.0,92.63599999999998
1714.0,29053.0,92.64499999999998
1715.0,29058.0,92.65399999999998
1716.0,29061.0,92.66299999999998
1717.0,29064.0,92.67199999999997
1718.0,29069.0,92.68099999999998
1719.0,29080.0,92.68999999999998
1720.0,29091.0,92.69899999999998
1721.0,29097.0,92.70799999999998
1722.0,29099.0,92.71699999999997
1723.0,29102.0,92.72599999999998
1724.0,29106.0,92.73499999999999
1725.0,29109.0,92.74399999999999
1726.0,29112.0,92.75299999999999
1727.0,29115.000000000004,92.76199999999997
1728.0,29119.0,92.77099999999999
1729.0,29121.0,92.77999999999999
1730.0,29124.0,92.78899999999999
1731.0,29127.0,92.79539999999999
1732.0,29129.999999999996,92.80179999999999
1733.0,29131.0,92.80819999999999
1734.0,29134.000000000007,92.8146
1735.0,29144.0,92.82099999999998
1736.0,29152.999999999996,92.82739999999998
1737.0,29157.0,92.8338
1738.0,29157.0,92.84019999999998
1739.0,29158.0,92.8466
1740.0,29160.0,92.85299999999998
1741.0,29161.0,92.85939999999998
1742.0,29161.0,92.8658
1743.0,29162.0,92.87219999999998
1744.0,29162.0,92.87859999999999
1745.0,29161.0,92.88499999999999
1746.0,29162.0,92.89139999999998
1747.0,29169.0,92.89779999999999
1748.0,29175.0,92.90419999999999
1749.0,29175.0,92.91059999999999
1750.0,29171.999999999996,92.91699999999999
1751.0,29167.0,92.92084999999999
1752.0,29163.0,92.92469999999999
1753.0,29158.0,92.92855
1754.0,29150.999999999993,92.93239999999999
1755.0,29141.0,92.93624999999999
1756.0,29133.0,92.94009999999999
1757.0,29129.999999999996,92.94394999999999
1758.0,29124.999999999996,92.9478
1759.0,29110.999999999993,92.95164999999999
1760.0,29091.999999999993,92.95549999999999
1761.0,29070.999999999993,92.95934999999999
1762.0,29046.999999999993,92.96319999999999
1763.0,29018.999999999993,92.96705
1764.0,28984.999999999993,92.97089999999999
1765.0,28945.99999999999,92.97474999999999
1766.0,28899.99999999999,92.97859999999999
1767.0,28845.999999999985,92.98244999999999
1768.0,28782.999999999985,92.9863
1769.0,28710.999999999985,92.99014999999999
1770.0,28625.999999999978,92.99399999999999
1771.0,28528.999999999975,92.99539999999999
1772.0,28417.99999999997,92.9968
1773.0,28289.999999999967,92.99819999999998
1774.0,28144.99999999996,92.99959999999999
1775.0,27979.999999999956,93.00099999999999
1776.0,27793.999999999953,93.0024
1777.0,27583.999999999945,93.00379999999998
1778.0,27349.99999999994,93.00519999999999
1779.0,27088.999999999935,93.00659999999999
1780.0,26797.999999999927,93.00799999999997
1781.0,26476.99999999992,93.00939999999997
1782.0,26125.999999999913,93.01079999999997
1783.0,25747.99999999991,93.01219999999998
1784.0,25335.999999999898,93.01359999999997
1785.0,24883.999999999887,93.01499999999997
1786.0,24393.99999999988,93.01639999999998
1787.0,23869.999999999873,93.01779999999998
1788.0,23311.999999999865,93.01919999999997
1789.0,22717.999999999858,93.02059999999997
1790.0,22091.99999999985,93.02199999999998
1791.0,21432.999999999844,93.02114999999998
1792.0,20743.999999999833,93.02029999999996
1793.0,20026.999999999833,93.01944999999998
1794.0,19284.999999999825,93.01859999999998
1795.0,18519.99999999982,93.01774999999998
1796.0,17735.999999999818,93.01689999999998
1797.0,16937.999999999814,93.01604999999996
1798.0,16124.999999999813,93.01519999999998
1799.0,15301.999999999813,93.01434999999998
1800.0,14474.999999999813,93.01349999999998
1801.0,13652.999999999814,93.01264999999998
1802.0,12835.999999999814,93.01179999999997
1803.0,12023.999999999818,93.01094999999998
1804.0,11223.999999999822,93.01009999999998
1805.0,10442.999999999827,93.00924999999998
1806.0,9682.999999999833,93.00839999999998
1807.0,8944.999999999838,93.00754999999997
1808.0,8232.999999999844,93.00669999999998
1809.0,7548.999999999851,93.00584999999998
1810.0,6894.999999999858,93.00499999999998
1811.0,6271.999999999866,93.00414999999998
1812.0,5683.9999999998745,93.00329999999997
1813.0,5130.999999999883,93.00244999999998
1814.0,4613.99999999989,93.00159999999998
1815.0,4130.999999999898,93.00074999999998
1816.0,3682.9999999999063,92.99989999999998
1817.0,3270.999999999914,92.99904999999997
1818.0,2892.999999999922,92.99819999999998
1819.0,2548.999999999929,92.99734999999998
1820.0,2235.9999999999354,92.99649999999998
1821.0,1952.999999999942,92.99564999999998
1822.0,1697.9999999999482,92.99479999999997
1823.0,1469.999999999954,92.99394999999998
1824.0,1267.999999999959,92.99309999999998
1825.0,1087.999999999964,92.99224999999998
1826.0,929.9999999999684,92.99139999999998
1827.0,790.9999999999725,92.99054999999997
1828.0,669.9999999999761,92.98969999999998
1829.0,564.9999999999793,92.98884999999999
1830.0,473.99999999998226,92.98799999999999
1831.0,395.9999999999848,92.98714999999999
1832.0,328.99999999998727,92.98629999999997
1833.0,272.9999999999891,92.98544999999999
1834.0,224.99999999999068,92.98459999999999
1835.0,183.9999999999925,92.98374999999999
1836.0,150.9999999999934,92.98289999999999
1837.0,121.99999999999478,92.98204999999997
1838.0,98.9999999999957,92.98119999999999
1839.0,79.99999999999636,92.98034999999999
1840.0,63.999999999997044,92.97949999999999
1841.0,50.99999999999773,92.97864999999999
1842.0,40.999999999997954,92.97779999999997
1843.0,31.99999999999841,92.97694999999999
1844.0,24.999999999998863,92.97609999999999
1845.0,19.999999999998863,92.97524999999999
1846.0,14.999999999999318,92.97439999999999
1847.0,11.999999999999316,92.97354999999997
1848.0,8.999999999999545,92.97269999999999
1849.0,6.999999999999545,92.97184999999999
1850.0,4.999999999999773,92.97099999999999
1851.0,3.9999999999997726,92.97014999999999
1852.0,2.999999999999772,92.96929999999998
1853.0,2.0,92.96844999999999
1854.0,1.9999999999997726,92.96759999999999
1855.0,1.0,92.96674999999999
1856.0,1.0,92.96589999999999
1857.0,1.0,92.96504999999998
1858.0,0.9999999999997726,92.96419999999999
1859.0,0.0,92.96334999999999
1860.0,0.0,92.96249999999999
1861.0,0.0,92.96164999999999
1862.0,0.0,92.96079999999998
1863.0,0.0,92.95994999999999
1864.0,0.0,92.95909999999999
1865.0,0.0,92.95824999999999
1866.0,0.0,92.95739999999999
1867.0,0.0,92.95654999999998
1868.0,0.0,92.9557
1869.0,0.0,92.95485
1870.0,0.0,92.954
1871.0,0.0,92.95315
1872.0,0.0,92.95229999999998
1873.0,0.0,92.95145
1874.0,0.0,92.9506
1875.0,0.0,92.94975
1876.0,0.0,92.9489
1877.0,0.0,92.94804999999998
1878.0,0.0,92.9472
1879.0,0.0,92.94635
1880.0,0.0,92.9455
1881.0,0.0,92.94465
1882.0,0.0,92.94379999999998
1883.0,0.0,92.94295
1884.0,0.0,92.9421
1885.0,0.0,92.94125
1886.0,0.0,92.9404
1887.0,0.0,92.93954999999998
1888.0,0.0,92.9387
1889.0,0.0,92.93785
1890.0,0.0,92.937
1891.0,0.0,92.93615
1892.0,0.0,92.93529999999998
1893.0,0.0,92.93445
1894.0,0.0,92.9336
1895.0,0.0,92.93275
1896.0,0.0,92.9319
1897.0,0.0,92.93104999999998
1898.0,0.0,92.9302
1899.0,0.0,92.92935
1900.0,0.0,92.9285
